1e-08	7.002927698051912e-32	1.0	1.0279773571668917e-18
1.232846739442066e-08	1.0643828085214422e-31	1.029029029029029	1.4129283495997403e-18
1.519911082952933e-08	1.6177673515654128e-31	1.058058058058058	1.9373105728252864e-18
1.873817422860383e-08	2.4588627603661473e-31	1.087087087087087	2.6500759177462866e-18
2.310129700083158e-08	3.737253197694709e-31	1.1161161161161162	3.616860990668044e-18
2.848035868435805e-08	5.680293373374638e-31	1.145145145145145	4.925514208529731e-18
3.5111917342151277e-08	8.63354238614291e-31	1.1741741741741742	6.693403751824131e-18
4.328761281083061e-08	1.3122219631391446e-30	1.2032032032032032	9.07706471896545e-18
5.3366992312063125e-08	1.9944612435199873e-30	1.2322322322322323	1.228491418998144e-17
6.579332246575682e-08	3.0314047575040155e-30	1.2612612612612613	1.659398385526436e-17
8.111308307896873e-08	4.607467578449226e-30	1.2902902902902902	2.2371906006572266e-17
1e-07	7.002944579474815e-30	1.3193193193193193	3.010575873468107e-17
1.232846739442066e-07	1.0643859717914679e-29	1.3483483483483485	4.04398540642787e-17
1.519911082952933e-07	1.6177732789549508e-29	1.3773773773773774	5.4225169051200334e-17
1.873817422860383e-07	2.4588738672097443e-29	1.4064064064064064	7.258391356215934e-17
2.310129700083158e-07	3.737274009886691e-29	1.4354354354354355	9.69937492216128e-17
2.848035868435805e-07	5.680332371610892e-29	1.4644644644644644	1.2939748502797888e-16
3.5111917342151277e-07	8.633615461690443e-29	1.4934934934934936	1.7234575668093808e-16
4.3287612810830616e-07	1.3122356561563193e-28	1.5225225225225225	2.2918235056059807e-16
5.336699231206313e-07	1.9944869017197227e-28	1.5515515515515514	3.042845885900892e-16
6.579332246575682e-07	3.0314528362524144e-28	1.5805805805805806	4.0337471016781865e-16
8.111308307896872e-07	4.607557669168703e-28	1.6096096096096097	5.339226783032614e-16
1e-06	7.003113392856866e-28	1.6386386386386387	7.056665594287692e-16
1.232846739442066e-06	1.0644176042960573e-27	1.6676676676676676	9.312839083009712e-16
1.519911082952933e-06	1.6178325523983228e-27	1.6966966966966968	1.227256844095588e-15
1.873817422860387e-06	2.4589849346015285e-27	1.725725725725726	1.61498525063254e-15
2.310129700083158e-06	3.7374821293942946e-27	1.7547547547547548	2.1222174247646635e-15
2.848035868435805e-06	5.68072234840085e-27	1.7837837837837838	2.784886350044947e-15
3.5111917342151275e-06	8.634346204292468e-27	1.8128128128128127	3.649463611911591e-15
4.328761281083061e-06	1.3123725833541675e-26	1.8418418418418419	4.775973076633917e-15
5.336699231206313e-06	1.9947434768470107e-26	1.870870870870871	6.24184442909955e-15
6.579332246575683e-06	3.031933607865697e-26	1.8998998998999	8.14683450025868e-15
8.111308307896873e-06	4.608458539700244e-26	1.9289289289289289	1.061930450074768e-14
1e-05	7.004801441980976e-26	1.957957957957958	1.382421690787694e-14
1.2328467394420658e-05	1.064733909776099e-25	1.9869869869869872	1.797331067540177e-14
1.5199110829529332e-05	1.618425241632737e-25	2.016016016016016	2.3338032424103773e-14
1.8738174228603867e-05	2.460095504103991e-25	2.045045045045045	3.026595024570661e-14
2.310129700083158e-05	3.739563083260273e-25	2.0740740740740744	3.920156304252477e-14
2.8480358684358048e-05	5.684621559081932e-25	2.103103103103103	5.071265099448353e-14
3.511191734215127e-05	8.641652343088409e-25	2.1321321321321323	6.552360298864137e-14
4.328761281083062e-05	1.3137415579736078e-24	2.161161161161161	8.455751847374565e-14
5.3366992312063123e-05	1.997308541200354e-24	2.19019019019019	1.0898933122749462e-13
6.579332246575683e-05	3.036739737177733e-24	2.2192192192192195	1.4031276188246488e-13
8.111308307896872e-05	4.617463579403201e-24	2.248248248248248	1.8042460047709559e-13
0.0001	7.021673465607303e-24	2.2772772772772774	2.317306813614216e-13
0.0001232846739442066	1.0678950085688353e-23	2.3063063063063063	2.972789792088048e-13
0.0001519911082952933	1.624347615690413e-23	2.335335335335335	3.8092657406793594e-13
0.0001873817422860383	2.4711907622833114e-23	2.3643643643643646	4.875488633018948e-13
0.0002310129700083158	3.7603485142514885e-23	2.3933933933933935	6.233014097036947e-13
0.0002848035868435805	5.723557982018366e-23	2.4224224224224224	7.959472944161274e-13
0.0003511191734215135	8.714585116761119e-23	2.451451451451452	1.015265895741031e-12
0.00043287612810830614	1.3274015990589658e-22	2.4804804804804803	1.2935627685372752e-12
0.0005336699231206312	2.0228905804701749e-22	2.5095095095095097	1.6463049092859087e-12
0.0006579332246575682	3.084642597910751e-22	2.5385385385385386	2.0929113479227283e-12
0.0008111308307896872	4.707148126125338e-22	2.5675675675675675	2.657735938182773e-12
0.001	7.189548964495121e-22	2.596596596596597	3.3712877007147977e-12
0.0012328467394420659	1.0993109719630838e-21	2.6256256256256254	4.271744442882103e-12
0.0015199110829529332	1.6831211679361192e-21	2.6546546546546548	5.406828040913356e-12
0.001873817422860383	2.581104328328725e-21	2.6836836836836837	6.836125212379566e-12
0.0023101297000831626	3.965805344008604e-21	2.7127127127127126	8.633956418367661e-12
0.0028480358684358047	6.1073916293309865e-21	2.741741741741742	1.0892918423342116e-11
0.0035111917342151347	9.431158971037312e-21	2.770770770770771	1.3728253857573844e-11
0.004328761281083062	1.46106208479036e-20	2.7997997997998	1.7283234893653787e-11
0.005336699231206312	2.2719375028656054e-20	2.8288288288288292	2.1735789089516642e-11
0.006579332246575682	3.5480750834840414e-20	2.8578578578578577	2.7306645031672218e-11
0.008111308307896872	5.568110481326182e-20	2.886886886886887	3.4269335387055366e-11
0.01	8.785822733697457e-20	2.915915915915916	4.296246743370543e-11
0.012328467394420659	1.3945333328423082e-19	2.944944944944945	5.380475858655846e-11
0.01519911082952933	2.227439498722082e-19	2.9739739739739743	6.731343983969585e-11
0.01873817422860383	3.580872026349973e-19	3.0030030030030033	8.412675694961283e-11
0.023101297000831626	5.793440394813793e-19	3.032032032032032	1.0503145179064675e-10
0.028480358684358047	9.428829696408803e-19	3.061061061061061	1.309962896140627e-10
0.03511191734215135	1.5423326563956059e-18	3.09009009009009	1.6321291785086767e-10
0.043287612810830614	2.5322696136276248e-18	3.1191191191191194	2.0314560561608188e-10
0.05336699231206313	4.165115491647561e-18	3.1481481481481484	2.5259172847477377e-10
0.06579332246575682	6.84605436265572e-18	3.1771771771771773	3.137552400883953e-10
0.08111308307896872	1.1209192248358889e-17	3.206206206206206	3.8933582259437073e-10
0.1	1.8211201364323753e-17	3.235235235235235	4.826369445484564e-10
0.12328467394420659	2.922066246975282e-17	3.2642642642642645	5.976966949322421e-10
0.1519911082952933	4.6044760234169944e-17	3.2932932932932935	7.394460228348509e-10
0.18738174228603868	7.077547386205154e-17	3.3223223223223224	9.138999169367196e-10
0.23101297000831628	1.0526803599180245e-16	3.3513513513513513	1.1283881325993824e-09
0.2848035868435805	1.500439088289355e-16	3.3803803803803807	1.3918333473160113e-09
0.35111917342151344	2.0257300511067446e-16	3.4094094094094096	1.715086132689424e-09
0.43287612810830617	2.5541851480216324e-16	3.4384384384384385	2.111327914029208e-09
0.5336699231206312	2.956499164335208e-16	3.4674674674674675	2.5965551949300567e-09
0.6579332246575682	3.076625917437662e-16	3.4964964964964964	3.1901608094660758e-09
0.8111308307896873	2.805752377545378e-16	3.525525525525526	3.915630893583419e-09
1.0	2.1733619197465687e-16	3.5545545545545547	4.80137971494424e-09
1.2328467394420684	1.376293682274465e-16	3.5835835835835836	5.881748553834855e-09
1.5199110829529332	6.798997430334498e-17	3.6126126126126126	7.198199587440013e-09
1.8738174228603868	2.4741633301503906e-17	3.641641641641642	8.80074131210385e-09
2.310129700083158	6.1828180774968945e-18	3.670670670670671	1.0749628577355007e-08
2.848035868435805	9.737813161626879e-19	3.6996996996997	1.3117387956132679e-08
3.5111917342151275	8.704781634897762e-20	3.7287287287287287	1.5991228115775925e-08
4.328761281083062	3.8868993311543134e-21	3.757757757757758	1.9475905288449356e-08
5.3366992312063015	7.421242564677058e-23	3.786786786786787	2.3697126102420227e-08
6.5793322465756825	5.0159241774643865e-25	3.815815815815816	2.880558419585334e-08
8.11130830789689	9.545282504889206e-28	3.844844844844845	3.498174350014902e-08
10.0	3.877181238624743e-31	3.873873873873874	4.2441500201744114e-08
		3.902902902902903	5.1442877570582586e-08
		3.931931931931932	6.22939335367227e-08
		3.960960960960961	7.536209062305674e-08
		3.98998998998999	9.108513219148849e-08
		4.019019019019019	1.0998414860067346e-07
		4.048048048048049	1.326787625623252e-07
		4.077077077077077	1.599050155753962e-07
		4.106106106106106	1.925363577782972e-07
		4.135135135135135	2.3160825297591534e-07
		4.1641641641641645	2.7834699019346734e-07
		4.193193193193194	3.342033842561649e-07
		4.222222222222222	4.008921521314795e-07
		4.251251251251251	4.804378708218246e-07
		4.28028028028028	5.752285583836826e-07
		4.3093093093093096	6.880780743201438e-07
		4.338338338338339	8.222987115355639e-07
		4.367367367367367	9.817855519069644e-07
		4.396396396396397	1.1711143842595014e-06
		4.425425425425425	1.3956552403896503e-06
		4.454454454454455	1.6617038953584086e-06
		4.483483483483484	1.9766340065439457e-06
		4.5125125125125125	2.3490729362649512e-06
		4.541541541541542	2.789104719954117e-06
		4.57057057057057	3.3085041111274776e-06
		4.5995995995996	3.9210061615013826e-06
		4.628628628628629	4.642616385815097e-06
		4.6576576576576585	5.491967223040742e-06
		4.686686686686687	6.490727246099667e-06
		4.7157157157157155	7.664070398969277e-06
		4.744744744744745	9.041213461809412e-06
		4.773773773773774	1.065603097078727e-05
		4.802802802802804	1.2547757959647722e-05
		4.831831831831832	1.4761792155488987e-05
		4.8608608608608606	1.7350608663118416e-05
		4.88988988988989	2.0374801722967557e-05
		4.918918918918919	2.390426983977834e-05
		4.947947947947949	2.8019562466797663e-05
		4.976976976976977	3.2813408507429915e-05
		5.0060060060060065	3.8392449178290104e-05
		5.035035035035035	4.4879200280120764e-05
		5.064064064064064	5.241427166246645e-05
		5.093093093093093	6.115887466122764e-05
		5.122122122122122	7.129765155266269e-05
		5.151151151151152	8.30418646207659e-05
		5.18018018018018	9.663298629526106e-05
		5.2092092092092095	0.00011234673600274907
		5.238238238238239	0.00013049761390186273
		5.267267267267267	0.00015144398656236023
		5.296296296296297	0.00017559378491512078
		5.325325325325325	0.00020341088046149888
		5.354354354354355	0.00023542221180188627
		5.383383383383384	0.00027222574003858826
		5.412412412412412	0.000314499318539672
		5.441441441441442	0.00036301056992834403
		5.47047047047047	0.000418627870994266
		5.4994994994995	0.0004823325545136722
		5.528528528528529	0.0005552324457148807
		5.5575575575575575	0.0006385768603319444
		5.586586586586587	0.0007337732008435103
		5.615615615615616	0.0008424052975833337
		5.644644644644645	0.0009662536519139342
		5.673673673673674	0.0011073177495494223
		5.702702702702703	0.0012678406233638969
		5.731731731731732	0.0014503358565865123
		5.760760760760761	0.0016576172291117635
		5.78978978978979	0.0018928312216838763
		5.818818818818819	0.0021594926048753385
		5.847847847847848	0.0024615233519889325
		5.876876876876877	0.0028032951271758848
		5.9059059059059065	0.0031896756120703366
		5.934934934934935	0.0036260789459726275
		5.963963963963964	0.004118520565933108
		5.992992992992993	0.00467367674384387
		6.022022022022022	0.005298949127672687
		6.051051051051052	0.006002534603085868
		6.08008008008008	0.0067935007997105435
		6.109109109109109	0.00768186757296239
		6.138138138138139	0.008678694797483382
		6.167167167167167	0.00979617681154806
		6.196196196196197	0.011047743853040111
		6.225225225225225	0.012448170826496751
		6.2542542542542545	0.014013693736974552
		6.283283283283284	0.015762134119794612
		6.312312312312312	0.01771303178526711
		6.341341341341342	0.019887786183938726
		6.37037037037037	0.02230980668041766
		6.3993993993994	0.025004672002070384
		6.428428428428429	0.028000299102496438
		6.4574574574574575	0.0313271216483397
		6.486486486486487	0.03501827830133245
		6.515515515515516	0.03910981092516293
		6.544544544544545	0.043640872798488384
		6.573573573573574	0.048653946860867034
		6.602602602602603	0.05419507395727446
		6.631631631631632	0.06031409097895177
		6.660660660660661	0.06706487872335183
		6.68968968968969	0.07450561921375502
		6.718718718718719	0.08269906212953838
		6.747747747747748	0.09171279990102553
		6.776776776776777	0.10161955091829726
		6.805805805805806	0.11249745019129236
		6.834834834834835	0.12443034667913244
		6.863863863863864	0.13750810637998795
		6.892892892892893	0.1518269201392592
		6.921921921921922	0.16748961499373863
		6.9509509509509515	0.18460596772315135
		6.97997997997998	0.20329301912866973
		7.009009009009009	0.2236753874012496
		7.038038038038039	0.24588557878176703
		7.067067067067067	0.2700642935508353
		7.096096096096097	0.2963607252198192
		7.125125125125125	0.32493285062711924
		7.1541541541541545	0.3559477084765259
		7.183183183183184	0.38958166368864267
		7.212212212212212	0.42602065477368894
		7.241241241241242	0.4654604212758614
		7.27027027027027	0.5081067081877033
		7.2992992992992995	0.5541754440894315
		7.328328328328329	0.6038928896346893
		7.357357357357357	0.6574957528829715
		7.386386386386387	0.7152312678718779
		7.415415415415416	0.7773572327316456
		7.444444444444445	0.8441420035723394
		7.473473473473474	0.9158644403227073
		7.5025025025025025	0.9928138006713902
		7.531531531531532	1.0752895782581584
		7.560560560560561	1.1636012812870995
		7.58958958958959	1.2580681477876523
		7.618618618618619	1.3590187938347895
		7.647647647647648	1.4667907911585407
		7.676676676676677	1.5817301707274003
		7.705705705705706	1.7041908490810285
		7.734734734734735	1.8345339744172044
		7.763763763763764	1.9731271897066418
		7.792792792792794	2.1203438104184382
		7.821821821821822	2.2765619147891085
		7.850850850850851	2.4421633449595133
		7.87987987987988	2.6175326177365146
		7.908908908908909	2.803055744209878
		7.937937937937939	2.9991189579680793
		7.966966966966967	3.206107352209214
		7.9959959959959965	3.4244034266323666
		8.025025025025025	3.65438554561919
		8.054054054054054	3.8964263098724787
		8.083083083083084	4.150890844364452
		8.112112112112111	4.4181350061599804
		8.14114114114114	4.69850351641396
		8.17017017017017	4.992328021593546
		8.1991991991992	5.29992508974081
		8.228228228228229	5.621594148362565
		8.257257257257258	5.957615371307819
		8.286286286286288	6.308247522762287
		8.315315315315317	6.673725767247577
		8.344344344344345	7.054259455253467
		8.373373373373374	7.450029894848136
		8.402402402402402	7.861188120295521
		8.431431431431431	8.287852669355907
		8.46046046046046	8.730107381544299
		8.48948948948949	9.187999230168819
		8.518518518518519	9.661536201455775
		8.547547547547548	10.150685234486188
		8.576576576576578	10.655370236011148
		8.605605605605607	11.175470184474548
		8.634634634634635	11.710817337745311
		8.663663663663664	12.26119555914142
		8.692692692692694	12.826338776308559
		8.721721721721721	13.405929587395141
		8.75075075075075	13.9995980287349
		8.77977977977978	14.606920517908016
		8.80880880880881	15.227418985599572
		8.837837837837839	15.860560209105198
		8.866866866866868	16.505755359651868
